window_size,horizon,buy_threshold,classifier,n_estimators,max_depth,min_precision,min_recall,threshold,met_constraints,accuracy,precision,recall,f1,roc_auc,pr_auc,win_rate,true_positives,false_positives,total_samples,buy_samples,buy_pct
21,6,0.02,random_forest,100,8,0.48,0.05,0.6353259721763655,False,0.7347651072006226,0.4827586206896552,0.00021397239756071467,0.0004277552018087934,0.5506999262300089,0.29954558629336664,0.4827586206896552,14,15,1233432,327498,26.551767750471853
30,9,0.015,xgboost,200,12,0.52,0.05,0.9071376919746399,False,0.6544345002569897,0.5294117647058824,0.00021247462108692572,0.0004247787610619469,0.5334114094581917,0.37229358475461116,0.5294117647058824,18,16,1225726,427797,34.90151958920673
30,9,0.015,xgboost,200,12,0.52,0.1,0.9071376919746399,False,0.6544345002569897,0.5294117647058824,0.00021247462108692572,0.0004247787610619469,0.5334114094581917,0.37229358475461116,0.5294117647058824,18,16,1225726,427797,34.90151958920673
30,6,0.015,xgboost,100,12,0.48,0.1,0.879723310470581,False,0.6871904905648063,0.48484848484848486,0.00020865120039643728,0.00041712289483289015,0.5388802460748876,0.34143026838848684,0.48484848484848486,16,17,1225726,385821,31.476936933702966
30,6,0.015,xgboost,100,12,0.48,0.05,0.879723310470581,False,0.6871904905648063,0.48484848484848486,0.00020865120039643728,0.00041712289483289015,0.5388802460748876,0.34143026838848684,0.48484848484848486,16,17,1225726,385821,31.476936933702966
30,6,0.01,xgboost,100,12,0.52,0.05,0.8967889547348022,False,0.6323333850032226,0.5666666666666667,0.00018860388745895091,0.0003770822704788945,0.5337496115153706,0.3942142655115896,0.5666666666666667,17,13,1225726,454916,37.11400427175405
30,6,0.01,xgboost,100,12,0.52,0.1,0.8967889547348022,False,0.6323333850032226,0.5666666666666667,0.00018860388745895091,0.0003770822704788945,0.5337496115153706,0.3942142655115896,0.5666666666666667,17,13,1225726,454916,37.11400427175405
21,6,0.02,xgboost,100,12,0.52,0.1,0.8657406568527222,False,0.734785375800103,0.6,0.00018340491219489828,0.0003666977341135846,0.5414510785993579,0.29336922394866255,0.6,12,8,1233432,327498,26.551767750471853
21,6,0.02,xgboost,100,12,0.48,0.05,0.8657406568527222,False,0.734785375800103,0.6,0.00018340491219489828,0.0003666977341135846,0.5414510785993579,0.29336922394866255,0.6,12,8,1233432,327498,26.551767750471853
21,6,0.02,xgboost,100,12,0.52,0.05,0.8657406568527222,False,0.734785375800103,0.6,0.00018340491219489828,0.0003666977341135846,0.5414510785993579,0.29336922394866255,0.6,12,8,1233432,327498,26.551767750471853
21,6,0.02,xgboost,100,12,0.48,0.1,0.8657406568527222,False,0.734785375800103,0.6,0.00018340491219489828,0.0003666977341135846,0.5414510785993579,0.29336922394866255,0.6,12,8,1233432,327498,26.551767750471853
15,6,0.02,random_forest,200,8,0.48,0.05,0.5891456811401885,False,0.7346534253764483,0.5454545454545454,0.0001825622613378771,0.00036500235730689096,0.5485837909943375,0.29767364632059895,0.5454545454545454,12,10,1238546,328988,26.562436922003705
15,6,0.02,random_forest,200,8,0.48,0.1,0.5891456811401886,False,0.7346534253764483,0.5454545454545454,0.0001825622613378771,0.00036500235730689096,0.5485837909943375,0.29767364632059895,0.5454545454545454,12,10,1238546,328988,26.562436922003705
15,6,0.02,random_forest,200,8,0.52,0.05,0.5891456811401886,False,0.7346534253764483,0.5454545454545454,0.0001825622613378771,0.00036500235730689096,0.5485837909943375,0.29767364632059895,0.5454545454545454,12,10,1238546,328988,26.562436922003705
15,6,0.02,random_forest,200,8,0.52,0.1,0.5891456811401887,False,0.7346534253764483,0.5454545454545454,0.0001825622613378771,0.00036500235730689096,0.5485837909943375,0.29767364632059895,0.5454545454545454,12,10,1238546,328988,26.562436922003705
15,9,0.02,xgboost,200,12,0.48,0.05,0.8699370622634888,False,0.6981995074885955,0.48148148148148145,0.00017389443270285454,0.00034766330146419736,0.5309458361015307,0.3236104242954332,0.48148148148148145,13,14,1238546,376469,30.3960450399097
15,9,0.02,xgboost,200,12,0.48,0.1,0.8699370622634888,False,0.6981995074885955,0.48148148148148145,0.00017389443270285454,0.00034766330146419736,0.5309458361015307,0.3236104242954332,0.48148148148148145,13,14,1238546,376469,30.3960450399097
30,6,0.02,xgboost,200,8,0.52,0.1,0.8526565432548523,False,0.733974855800217,0.5238095238095238,0.0001686702649656526,0.0003372319389303616,0.5532470168808015,0.3033462985253961,0.5238095238095238,11,10,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,8,0.52,0.05,0.8526565432548523,False,0.733974855800217,0.5238095238095238,0.0001686702649656526,0.0003372319389303616,0.5532470168808015,0.3033462985253961,0.5238095238095238,11,10,1225726,326504,26.637600899385344
15,9,0.015,xgboost,200,8,0.52,0.1,0.8611969947814941,False,0.6557304913003108,0.5384615384615384,0.00016416317819912992,0.00032822628858124184,0.5383453547498875,0.37266791355287715,0.5384615384615384,14,12,1238546,430623,34.768430078495264
15,9,0.015,xgboost,200,8,0.52,0.05,0.8611969947814941,False,0.6557304913003108,0.5384615384615384,0.00016416317819912992,0.00032822628858124184,0.5383453547498875,0.37266791355287715,0.5384615384615384,14,12,1238546,430623,34.768430078495264
15,6,0.01,xgboost,200,8,0.52,0.05,0.8674392104148865,False,0.633188002099229,0.5384615384615384,0.0001540747262422275,0.0003080613041995357,0.5358610579514979,0.39483117418197355,0.5384615384615384,14,12,1238546,458524,37.021152222041
15,6,0.01,xgboost,200,8,0.52,0.1,0.8674392104148865,False,0.633188002099229,0.5384615384615384,0.0001540747262422275,0.0003080613041995357,0.5358610579514979,0.39483117418197355,0.5384615384615384,14,12,1238546,458524,37.021152222041
30,6,0.02,xgboost,100,8,0.52,0.05,0.8374003767967224,False,0.7339626181948716,0.45454545454545453,0.00015333660451422965,0.000306569790612833,0.5563262764600365,0.30579108414687145,0.45454545454545453,10,12,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,8,0.52,0.1,0.8374003767967224,False,0.7339626181948716,0.45454545454545453,0.00015333660451422965,0.000306569790612833,0.5563262764600365,0.30579108414687145,0.45454545454545453,10,12,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,8,0.48,0.05,0.8374003767967224,False,0.7339626181948716,0.45454545454545453,0.00015333660451422965,0.000306569790612833,0.5563262764600365,0.30579108414687145,0.45454545454545453,10,12,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,8,0.48,0.1,0.8374003767967224,False,0.7339626181948716,0.45454545454545453,0.00015333660451422965,0.000306569790612833,0.5563262764600365,0.30579108414687145,0.45454545454545453,10,12,1225726,326504,26.637600899385344
15,6,0.01,xgboost,200,12,0.48,0.05,0.8948696255683899,False,0.6331920390779541,0.5789473684210527,0.00012105871347603588,0.00024206681043968136,0.5277396434494104,0.3880800576804093,0.5789473684210527,11,8,1238546,458524,37.021152222041
15,6,0.01,xgboost,200,12,0.52,0.05,0.8948696255683899,False,0.6331920390779541,0.5789473684210527,0.00012105871347603588,0.00024206681043968136,0.5277396434494104,0.3880800576804093,0.5789473684210527,11,8,1238546,458524,37.021152222041
15,6,0.01,xgboost,200,12,0.48,0.1,0.8948696255683899,False,0.6331920390779541,0.5789473684210527,0.00012105871347603588,0.00024206681043968136,0.5277396434494104,0.3880800576804093,0.5789473684210527,11,8,1238546,458524,37.021152222041
15,6,0.01,xgboost,200,12,0.52,0.1,0.8948696255683899,False,0.6331920390779541,0.5789473684210527,0.00012105871347603588,0.00024206681043968136,0.5277396434494104,0.3880800576804093,0.5789473684210527,11,8,1238546,458524,37.021152222041
30,6,0.02,xgboost,100,12,0.48,0.1,0.8735541105270386,False,0.7339789350019988,0.5833333333333334,0.00010733562315996074,0.00021463175323480714,0.544542761238737,0.29630320449809094,0.5833333333333334,7,5,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,12,0.48,0.05,0.8735541105270386,False,0.7339789350019988,0.5833333333333334,0.00010733562315996074,0.00021463175323480714,0.544542761238737,0.29630320449809094,0.5833333333333334,7,5,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,12,0.52,0.1,0.8735541105270386,False,0.7339789350019988,0.5833333333333334,0.00010733562315996074,0.00021463175323480714,0.544542761238737,0.29630320449809094,0.5833333333333334,7,5,1225726,326504,26.637600899385344
30,6,0.02,xgboost,100,12,0.52,0.05,0.8735541105270386,False,0.7339789350019988,0.5833333333333334,0.00010733562315996074,0.00021463175323480714,0.544542761238737,0.29630320449809094,0.5833333333333334,7,5,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,12,0.52,0.1,0.8928518891334534,False,0.7339789350019988,0.625,7.666830225711482e-05,0.00015331779712989083,0.5387769525663181,0.2933740957411724,0.625,5,3,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,12,0.52,0.05,0.8928518891334534,False,0.7339789350019988,0.625,7.666830225711482e-05,0.00015331779712989083,0.5387769525663181,0.2933740957411724,0.625,5,3,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,12,0.48,0.1,0.8928518891334534,False,0.7339789350019988,0.625,7.666830225711482e-05,0.00015331779712989083,0.5387769525663181,0.2933740957411724,0.625,5,3,1225726,326504,26.637600899385344
30,6,0.02,xgboost,200,12,0.48,0.05,0.8928518891334534,False,0.7339789350019988,0.625,7.666830225711482e-05,0.00015331779712989083,0.5387769525663181,0.2933740957411724,0.625,5,3,1225726,326504,26.637600899385344
21,6,0.02,xgboost,200,12,0.48,0.05,0.8859685659408569,False,0.7347691609205187,0.5,7.641871341454096e-05,0.0001528140711196687,0.5385389250885473,0.2913446601421098,0.5,5,5,1233432,327498,26.551767750471853
21,6,0.02,xgboost,200,12,0.48,0.1,0.8859685659408569,False,0.7347691609205187,0.5,7.641871341454096e-05,0.0001528140711196687,0.5385389250885473,0.2913446601421098,0.5,5,5,1233432,327498,26.551767750471853
15,6,0.02,xgboost,200,8,0.52,0.1,0.832240104675293,False,0.7346534253764483,0.625,7.606760889078213e-05,0.00015211670393525914,0.5460197369439905,0.29619118221671886,0.625,5,3,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,8,0.48,0.1,0.832240104675293,False,0.7346534253764483,0.625,7.606760889078213e-05,0.00015211670393525914,0.5460197369439905,0.29619118221671886,0.625,5,3,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,8,0.48,0.05,0.832240104675293,False,0.7346534253764483,0.625,7.606760889078213e-05,0.00015211670393525914,0.5460197369439905,0.29619118221671886,0.625,5,3,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,8,0.52,0.05,0.832240104675293,False,0.7346534253764483,0.625,7.606760889078213e-05,0.00015211670393525914,0.5460197369439905,0.29619118221671886,0.625,5,3,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,8,0.52,0.05,0.5950746040242307,False,0.7346493883977231,0.5555555555555556,7.606760889078213e-05,0.000152114390021296,0.5484115981117399,0.2973562674140406,0.5555555555555556,5,4,1238546,328988,26.562436922003705
15,6,0.02,random_forest,100,8,0.52,0.1,0.5950746040242307,False,0.7346493883977231,0.5555555555555556,7.606760889078213e-05,0.000152114390021296,0.5484115981117399,0.2973562674140406,0.5555555555555556,5,4,1238546,328988,26.562436922003705
15,9,0.015,xgboost,100,8,0.52,0.1,0.8510484099388123,False,0.6557304913003108,0.6,7.035564779962712e-05,0.00014069479780985097,0.5412164846021006,0.3749385434924125,0.6,6,4,1238546,430623,34.768430078495264
15,9,0.015,xgboost,100,8,0.52,0.05,0.8510484099388123,False,0.6557304913003108,0.6,7.035564779962712e-05,0.00014069479780985097,0.5412164846021006,0.3749385434924125,0.6,6,4,1238546,430623,34.768430078495264
21,6,0.01,xgboost,200,12,0.52,0.1,0.9296703338623047,False,0.633409948639369,0.5555555555555556,5.528894000044231e-05,0.00011056687637517553,0.5284840434153211,0.38867363858964415,0.5555555555555556,5,4,1233432,456393,37.00187768762283
21,6,0.01,xgboost,200,12,0.52,0.05,0.9296703338623047,False,0.633409948639369,0.5555555555555556,5.528894000044231e-05,0.00011056687637517553,0.5284840434153211,0.38867363858964415,0.5555555555555556,5,4,1233432,456393,37.00187768762283
30,6,0.015,xgboost,100,12,0.52,0.05,0.8973838686943054,False,0.6871986489683699,0.5714285714285714,5.216280009910932e-05,0.0001043160777154779,0.5388802460748876,0.34143026838848684,0.5714285714285714,4,3,1225726,385821,31.476936933702966
30,6,0.015,xgboost,100,12,0.52,0.1,0.8973838686943054,False,0.6871986489683699,0.5714285714285714,5.216280009910932e-05,0.0001043160777154779,0.5388802460748876,0.34143026838848684,0.5714285714285714,4,3,1225726,385821,31.476936933702966
15,9,0.02,xgboost,200,12,0.52,0.1,0.8900972008705139,False,0.6982075814460458,0.6,4.012948446988951e-05,8.025360138036195e-05,0.5309458361015307,0.3236104242954332,0.6,3,2,1238546,376469,30.3960450399097
15,9,0.02,xgboost,200,12,0.52,0.05,0.8900972008705139,False,0.6982075814460458,0.6,4.012948446988951e-05,8.025360138036195e-05,0.5309458361015307,0.3236104242954332,0.6,3,2,1238546,376469,30.3960450399097
15,6,0.015,xgboost,200,12,0.52,0.1,0.890907883644104,False,0.6879940252714868,0.5,3.881635980177779e-05,7.762669323224614e-05,0.5320703649095663,0.33560945027672034,0.5,3,3,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,12,0.52,0.05,0.890907883644104,False,0.6879940252714868,0.5,3.881635980177779e-05,7.762669323224614e-05,0.5320703649095663,0.33560945027672034,0.5,3,3,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,12,0.48,0.1,0.890907883644104,False,0.6879940252714868,0.5,3.881635980177779e-05,7.762669323224614e-05,0.5320703649095663,0.33560945027672034,0.5,3,3,1238546,388846,31.395361980903413
15,6,0.015,xgboost,200,12,0.48,0.05,0.890907883644104,False,0.6879940252714868,0.5,3.881635980177779e-05,7.762669323224614e-05,0.5320703649095663,0.33560945027672034,0.5,3,3,1238546,388846,31.395361980903413
15,9,0.01,xgboost,200,12,0.52,0.05,0.9297709465026855,False,0.6079972548544669,0.75,3.089439266773081e-05,6.17862402043065e-05,0.5245090928340055,0.4100650458393952,0.75,3,1,1238546,491280,39.66586626576647
15,9,0.01,xgboost,200,12,0.52,0.1,0.9297709465026855,False,0.6079972548544669,0.75,3.089439266773081e-05,6.17862402043065e-05,0.5245090928340055,0.4100650458393952,0.75,3,1,1238546,491280,39.66586626576647
21,6,0.02,random_forest,100,8,0.52,0.05,0.6489836416640477,False,0.7347691609205187,0.5,3.056748536581638e-05,6.113123347546344e-05,0.5506999262300089,0.29954558629336664,0.5,2,2,1233432,327498,26.551767750471853
21,6,0.02,random_forest,100,8,0.52,0.1,0.6489836416640478,False,0.7347691609205187,0.5,3.056748536581638e-05,6.113123347546344e-05,0.5506999262300089,0.29954558629336664,0.5,2,2,1233432,327498,26.551767750471853
15,6,0.02,xgboost,200,12,0.52,0.1,0.8990609049797058,False,0.7346493883977231,0.6666666666666666,3.0427043556312852e-05,6.085130982444397e-05,0.5335528914608241,0.2874849958925969,0.6666666666666666,2,1,1238546,328988,26.562436922003705
15,6,0.02,xgboost,200,12,0.52,0.05,0.8990609049797058,False,0.7346493883977231,0.6666666666666666,3.0427043556312852e-05,6.085130982444397e-05,0.5335528914608241,0.2874849958925969,0.6666666666666666,2,1,1238546,328988,26.562436922003705
15,9,0.02,xgboost,100,8,0.52,0.1,0.8422881364822388,False,0.6982075814460458,0.6666666666666666,2.6752989646593008e-05,5.350383221198218e-05,0.546242530925458,0.33394093296341876,0.6666666666666666,2,1,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,8,0.52,0.05,0.8422881364822388,False,0.6982075814460458,0.6666666666666666,2.6752989646593008e-05,5.350383221198218e-05,0.546242530925458,0.33394093296341876,0.6666666666666666,2,1,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,8,0.48,0.1,0.8422881364822388,False,0.6982075814460458,0.6666666666666666,2.6752989646593008e-05,5.350383221198218e-05,0.546242530925458,0.33394093296341876,0.6666666666666666,2,1,1238546,376469,30.3960450399097
15,9,0.02,xgboost,100,8,0.48,0.05,0.8422881364822388,False,0.6982075814460458,0.6666666666666666,2.6752989646593008e-05,5.350383221198218e-05,0.546242530925458,0.33394093296341876,0.6666666666666666,2,1,1238546,376469,30.3960450399097
21,6,0.02,random_forest,200,8,0.52,0.1,0.6560937258904793,False,0.7347732146404148,1.0,1.528374268290819e-05,3.056701818737582e-05,0.5507450151175396,0.2997537388480864,1.0,1,0,1233432,327498,26.551767750471853
21,6,0.02,xgboost,200,12,0.52,0.05,0.8997549414634705,False,0.7347732146404148,1.0,1.528374268290819e-05,3.056701818737582e-05,0.5385389250885473,0.2913446601421098,1.0,1,0,1233432,327498,26.551767750471853
21,6,0.02,random_forest,200,8,0.52,0.05,0.6560937258904795,False,0.7347732146404148,1.0,1.528374268290819e-05,3.056701818737582e-05,0.5507450151175396,0.2997537388480864,1.0,1,0,1233432,327498,26.551767750471853
21,6,0.02,xgboost,200,12,0.52,0.1,0.8997549414634705,False,0.7347732146404148,1.0,1.528374268290819e-05,3.056701818737582e-05,0.5385389250885473,0.2913446601421098,1.0,1,0,1233432,327498,26.551767750471853
15,9,0.02,xgboost,200,8,0.52,0.05,0.8987141847610474,False,0.6982075814460458,1.0,1.3376494823296504e-05,2.6752631790152357e-05,0.5429187493884782,0.3320310527658311,1.0,1,0,1238546,376469,30.3960450399097
15,9,0.02,xgboost,200,8,0.48,0.05,0.8987141847610474,False,0.6982075814460458,1.0,1.3376494823296504e-05,2.6752631790152357e-05,0.5429187493884782,0.3320310527658311,1.0,1,0,1238546,376469,30.3960450399097
15,9,0.02,xgboost,200,8,0.48,0.1,0.8987141847610474,False,0.6982075814460458,1.0,1.3376494823296504e-05,2.6752631790152357e-05,0.5429187493884782,0.3320310527658311,1.0,1,0,1238546,376469,30.3960450399097
15,9,0.02,xgboost,200,8,0.52,0.1,0.8987141847610474,False,0.6982075814460458,1.0,1.3376494823296504e-05,2.6752631790152357e-05,0.5429187493884782,0.3320310527658311,1.0,1,0,1238546,376469,30.3960450399097
